id,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,x_coordinate,y_coordinate
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29df,241050,Okataina,14496,Confirmed Eruption,,,West Rerewhakaaitu fissures,,Correlation: Tephrochronology,?,-8050,,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e0,241050,Okataina,14497,Confirmed Eruption,5.0,,"Rotoma caldera, Tuahu, Kawerau",,Isotopic: 14C (calibrated),,-7560,18.0,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e1,241050,Okataina,14498,Confirmed Eruption,5.0,,Haroharo (Te Horoa & other domes),,Isotopic: 14C (calibrated),,-6060,50.0,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e2,241050,Okataina,14499,Confirmed Eruption,0.0,,Mt. Edgecumbe,,Correlation: Tephrochronology,?,-5550,,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e3,241050,Okataina,14500,Confirmed Eruption,5.0,,Haroharo (Makatiti and other domes),,Isotopic: 14C (calibrated),,-3580,50.0,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e4,241050,Okataina,14501,Confirmed Eruption,4.0,+,Haroharo (Rotokawau to Rotoatua),,Isotopic: 14C (calibrated),?,-1750,,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e5,241050,Okataina,14526,Confirmed Eruption,1.0,,Waimangu (Raupo Pond crater),,Observations: Reported,,1981,,,5.0,16.0,15.0,,1981.0,,,5.0,16.0,15.0,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e6,241050,Okataina,14520,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1918,,,0.0,0.0,,,1920.0,,,0.0,0.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e7,241050,Okataina,14521,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1924,,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e8,241050,Okataina,14522,Confirmed Eruption,1.0,,Rotomahana,,Observations: Reported,,1926,,,11.0,17.0,,,1926.0,,,11.0,18.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29e9,241050,Okataina,14523,Confirmed Eruption,1.0,,Rotomahana,,Observations: Reported,,1951,,,6.0,16.0,15.0,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29ea,241050,Okataina,14524,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1973,,,2.0,22.0,,,1973.0,,,2.0,22.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29eb,241050,Okataina,14525,Confirmed Eruption,1.0,,"Waimangu (Raupo Pond, Inferno Crater)",,Observations: Reported,,1978,,,2.0,23.0,,,1978.0,,,2.0,23.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29ec,241050,Okataina,14514,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1912,,,4.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29ed,241050,Okataina,14515,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1913,,,1.0,27.0,,,1913.0,,,1.0,27.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29ee,241050,Okataina,14516,Confirmed Eruption,1.0,,Waimangu (NW of Fairy Crater),,Observations: Reported,,1914,,,1.0,28.0,,,1914.0,,,2.0,0.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29ef,241050,Okataina,14517,Confirmed Eruption,1.0,,Waimangu (Echo Crater & NW of Fairy Crater),,Observations: Reported,,1915,,,2.0,4.0,,,1915.0,,,4.0,13.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f0,241050,Okataina,14518,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1915,,,11.0,5.0,,,1915.0,,,11.0,9.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f1,241050,Okataina,14519,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1917,,,3.0,24.0,,,1917.0,,,4.0,4.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f2,241050,Okataina,14508,Confirmed Eruption,1.0,,Waimangu Geyser,,Observations: Reported,,1900,,,1.0,0.0,,,1904.0,,,11.0,1.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f3,241050,Okataina,14509,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1905,,,2.0,18.0,,,1905.0,,,2.0,23.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f4,241050,Okataina,14510,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1905,,,6.0,17.0,,,1905.0,,,6.0,17.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f5,241050,Okataina,14511,Confirmed Eruption,1.0,,Waimangu (NW of Fairy Crater),,Observations: Reported,,1906,,,2.0,21.0,,,1906.0,,,2.0,21.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f6,241050,Okataina,14512,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1908,,,10.0,1.0,,,1908.0,,,10.0,1.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f7,241050,Okataina,14513,Confirmed Eruption,1.0,,Waimangu (Echo Crater),,Observations: Reported,,1910,,,7.0,24.0,,,1910.0,,,7.0,25.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f8,241050,Okataina,14502,Confirmed Eruption,,,Mt. Edgecumbe,,Isotopic: 14C (calibrated),,-1330,75.0,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29f9,241050,Okataina,14503,Confirmed Eruption,0.0,,Mt. Edgecumbe,,Correlation: Tephrochronology,?,-300,,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29fa,241050,Okataina,14504,Confirmed Eruption,,,Te Kopia thermal area,,Correlation: Tephrochronology,?,180,,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29fb,241050,Okataina,14505,Confirmed Eruption,5.0,,Tarawera (Kaharoa eruption),,Isotopic: 14C (calibrated),,1310,12.0,,0.0,0.0,,?,1315.0,,,0.0,0.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29fc,241050,Okataina,14506,Confirmed Eruption,5.0,,Tarawera (Wahanga-Waimangu fissure),,Observations: Reported,,1886,,,6.0,10.0,,,1886.0,,,8.0,0.0,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29fd,241050,Okataina,14507,Confirmed Eruption,1.0,?,Waimangu (Echo Crater),,Observations: Reported,,1896,,,0.0,0.0,,,,,,,,,176.5069,-38.1569
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29fe,241070,Taupo,14530,Confirmed Eruption,5.0,,East-central Lake Taupo (Karapiti),Unit B,Isotopic: 14C (calibrated),,-9460,200.0,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_29ff,241070,Taupo,14531,Confirmed Eruption,5.0,,4 km W of Te Kohaiakahu Point,Unit C (Poronui),Isotopic: 14C (calibrated),,-9240,75.0,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a00,241070,Taupo,14532,Confirmed Eruption,4.0,,Acacia Bay lava dome,Unit D,Correlation: Tephrochronology,?,-9210,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a01,241070,Taupo,14533,Confirmed Eruption,5.0,,"Central, E-central L. Taupo (Opepe)",Unit E,Isotopic: 14C (calibrated),,-8130,200.0,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a02,241070,Taupo,14534,Confirmed Eruption,3.0,,SE Lake Taupo (Motutaiko Island) (Unit F),,Isotopic: 14C (calibrated),?,-5100,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a03,241070,Taupo,14535,Confirmed Eruption,4.0,,East-central Lake Taupo,Unit G,Isotopic: 14C (calibrated),?,-4700,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a04,241070,Taupo,14554,Confirmed Eruption,0.0,,East Lake Taupo (Horomatangi Reefs),,Correlation: Tephrochronology,?,260,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a05,241070,Taupo,14548,Confirmed Eruption,3.0,,4 km W of Te Kohaiakahu Point,Unit T,Isotopic: 14C (calibrated),?,-1250,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a06,241070,Taupo,14549,Confirmed Eruption,4.0,,5 km NE of Motutaiko Island,Unit U,Isotopic: 14C (calibrated),?,-1050,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a07,241070,Taupo,14550,Confirmed Eruption,4.0,+,4 km NW of Te Kohaiakahu Point,Unit V,Isotopic: 14C (calibrated),,-1010,200.0,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a08,241070,Taupo,14551,Confirmed Eruption,2.0,,Ouaha Hills,Unit W,Correlation: Tephrochronology,?,-800,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a09,241070,Taupo,14552,Confirmed Eruption,4.0,+,4 km NW of Te Kohaiakahu Point,Unit X,Isotopic: 14C (calibrated),?,-200,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a0a,241070,Taupo,14553,Confirmed Eruption,6.0,?,Horomatangi Reefs area,Unit Y,Isotopic: 14C (calibrated),,233,13.0,,3.0,15.0,20.0,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a0b,241070,Taupo,14542,Confirmed Eruption,4.0,,5 km NW of Te Kohaiakahu Point,Unit N,Isotopic: 14C (calibrated),?,-2900,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a0c,241070,Taupo,14543,Confirmed Eruption,3.0,,2 km S of Te Tuhi Point,Unit O,Isotopic: 14C (calibrated),?,-2850,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a0d,241070,Taupo,14544,Confirmed Eruption,3.0,,,Unit P,Correlation: Tephrochronology,?,-2800,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a0e,241070,Taupo,14545,Confirmed Eruption,4.0,,3 km NW of Te Kohaiakahu Point,Unit Q,Isotopic: 14C (calibrated),?,-2600,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a0f,241070,Taupo,14546,Confirmed Eruption,3.0,,3 km SW of Motutaiko Island,Unit R,Isotopic: 14C (calibrated),?,-2500,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a10,241070,Taupo,14547,Confirmed Eruption,6.0,,Horomatangi Reefs?,Unit S,Isotopic: 14C (calibrated),,-1460,40.0,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a11,241070,Taupo,14536,Confirmed Eruption,4.0,,4 km WNW of Kohaiakahu Point,Unit H,Isotopic: 14C (calibrated),?,-4100,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a12,241070,Taupo,14537,Confirmed Eruption,3.0,,,Unit I,Isotopic: 14C (calibrated),?,-4000,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a13,241070,Taupo,14538,Confirmed Eruption,3.0,,,Unit J,Isotopic: 14C (calibrated),?,-3420,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a14,241070,Taupo,14539,Confirmed Eruption,4.0,,4 km NW of Te Kohaiakahu Point,Unit K,Isotopic: 14C (calibrated),,-3170,200.0,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a15,241070,Taupo,14540,Confirmed Eruption,3.0,,2 km W of Te Kohaiakahu Point,Unit L,Correlation: Tephrochronology,?,-3120,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a16,241070,Taupo,14541,Confirmed Eruption,4.0,,5 km NW of Te Kohaiakahu Point,Unit M,Isotopic: 14C (calibrated),?,-3070,,,0.0,0.0,,,,,,,,,175.893,-38.7811
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a17,274020,Didicas,16873,Uncertain Eruption,1.0,?,,,Observations: Reported,,1773,,,10.0,0.0,,,,,,,,,122.202,19.077
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a18,274020,Didicas,16874,Confirmed Eruption,2.0,,,,Observations: Reported,,1856,,,9.0,30.0,30.0,,1860.0,,?,10.0,0.0,,122.202,19.077
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a19,274020,Didicas,16875,Confirmed Eruption,0.0,?,,,Observations: Reported,,1900,,,0.0,0.0,,,,,,,,,122.202,19.077
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a1a,274020,Didicas,16876,Confirmed Eruption,2.0,,,,Observations: Reported,,1952,,<,3.0,16.0,,?,1953.0,,,7.0,2.0,182.0,122.202,19.077
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a1b,274020,Didicas,16877,Confirmed Eruption,2.0,,North side,,Observations: Reported,,1969,,,3.0,21.0,,,1969.0,,,6.0,16.0,15.0,122.202,19.077
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a1c,274020,Didicas,16878,Confirmed Eruption,2.0,,NNE side,,Observations: Reported,,1978,,,1.0,6.0,,,1978.0,,,1.0,9.0,,122.202,19.077
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a1d,274030,Babuyan Claro,16879,Confirmed Eruption,3.0,^,Smith volcano,,Observations: Reported,,1652,,,0.0,0.0,,,,,,,,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a1e,274030,Babuyan Claro,16881,Confirmed Eruption,2.0,,Babuyan Claro,,Observations: Reported,,1860,,,0.0,0.0,,,,,,,,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a1f,274030,Babuyan Claro,16882,Confirmed Eruption,2.0,,Smith volcano,,Observations: Reported,,1907,,,0.0,0.0,,,,,,,,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a20,274030,Babuyan Claro,16883,Uncertain Eruption,2.0,,Babuyan Claro,,,,1913,,,0.0,0.0,,,,,,,,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a21,274030,Babuyan Claro,16884,Confirmed Eruption,2.0,,Smith volcano,,Observations: Reported,,1917,,,0.0,0.0,,,,,,,,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a22,274030,Babuyan Claro,16885,Confirmed Eruption,2.0,,Smith volcano,,Observations: Reported,,1918,,,5.0,17.0,,,1918.0,,,5.0,19.0,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a23,274030,Babuyan Claro,16886,Confirmed Eruption,2.0,,Smith volcano,,Observations: Reported,,1919,,,5.0,0.0,,,,,,,,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a24,274030,Babuyan Claro,16887,Confirmed Eruption,2.0,,Smith volcano,,Observations: Reported,,1924,,,0.0,0.0,,,,,,,,,121.95,19.524
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a25,274060,Iraya,16891,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,250,200.0,,0.0,0.0,,,,,,,,,122.01,20.469
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a27,274060,Iraya,16893,Confirmed Eruption,,,,,Observations: Reported,?,1454,,,0.0,0.0,,,,,,,,,122.01,20.469
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a28,283200,Naruko,17990,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),>,-4400,,,0.0,0.0,,,,,,,,,140.734,38.729
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a29,283200,Naruko,17991,Confirmed Eruption,,,,,Correlation: Tephrochronology,<,-1400,,,0.0,0.0,,,,,,,,,140.734,38.729
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a2a,283200,Naruko,17992,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-1350,50.0,,0.0,0.0,,,,,,,,,140.734,38.729
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a2b,283200,Naruko,17993,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),<,-800,,,0.0,0.0,,,,,,,,,140.734,38.729
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a2c,283200,Naruko,17994,Confirmed Eruption,1.0,,,,Observations: Reported,,837,,,5.0,27.0,,,,,,,,,140.734,38.729
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a2d,283210,Kurikomayama,17999,Uncertain Eruption,,,,,,,1783,,,0.0,0.0,,,,,,,,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a2e,283210,Kurikomayama,18000,Confirmed Eruption,1.0,,,,Observations: Reported,,1944,,,11.0,20.0,,,1944.0,,,12.0,0.0,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a2f,283210,Kurikomayama,18001,Confirmed Eruption,2.0,,SE of Tsurugi-yama,,Observations: Reported,,1946,,,11.0,24.0,,,,,,,,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a30,283210,Kurikomayama,18002,Confirmed Eruption,2.0,,,,Observations: Reported,,1950,,,1.0,15.0,,,,,,,,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a31,283210,Kurikomayama,17995,Confirmed Eruption,,,,,Correlation: Tephrochronology,,-3540,2480.0,,0.0,0.0,,,,,,,,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a32,283210,Kurikomayama,17996,Confirmed Eruption,1.0,,,,Correlation: Tephrochronology,,1450,50.0,,0.0,0.0,,,,,,,,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a33,283210,Kurikomayama,17997,Confirmed Eruption,1.0,?,Tsurugi-yama,,Observations: Reported,,1726,10.0,,0.0,0.0,,,,,,,,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a34,283210,Kurikomayama,17998,Confirmed Eruption,2.0,,,,Observations: Reported,,1744,,,2.0,3.0,,,,,,,,,140.788,38.961
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a35,283220,Chokaisan,18003,Confirmed Eruption,0.0,,West flank (Saruana crater),,Correlation: Tephrochronology,?,-1050,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a36,283220,Chokaisan,18004,Confirmed Eruption,,,Higashi-Chokai,,Isotopic: 14C (uncalibrated),?,-650,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a37,283220,Chokaisan,18005,Confirmed Eruption,,,,OD-12 tephra,Correlation: Tephrochronology,?,-450,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a38,283220,Chokaisan,18006,Uncertain Eruption,,,,,,,573,,?,3.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a39,283220,Chokaisan,18007,Uncertain Eruption,,,,,,,577,,,12.0,1.0,30.0,,578.0,,,7.0,15.0,45.0,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a3a,283220,Chokaisan,18008,Uncertain Eruption,,,,,,,610,18.0,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a3b,283220,Chokaisan,18034,Confirmed Eruption,1.0,,"E side of Shinzan, W of Kojin-yama",,Observations: Reported,,1974,,,3.0,1.0,,,1974.0,,,4.0,30.0,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a3c,283220,Chokaisan,18028,Uncertain Eruption,2.0,,,,,,1738,,,12.0,31.0,365.0,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a3d,283220,Chokaisan,18029,Confirmed Eruption,2.0,?,Small crater at foot of Kojin-yama,,Observations: Reported,,1740,,?,6.0,0.0,,?,1747.0,,,0.0,0.0,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a3e,283220,Chokaisan,18030,Uncertain Eruption,2.0,,,,,,1764,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a3f,283220,Chokaisan,18031,Confirmed Eruption,2.0,,Shinzan (foot of Kojin-yama),,Observations: Reported,,1800,,,12.0,0.0,,,1804.0,,?,7.0,0.0,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a40,283220,Chokaisan,18032,Confirmed Eruption,2.0,?,Near Shinzan and Shichiko-zan,,Observations: Reported,,1821,,,5.0,23.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a41,283220,Chokaisan,18033,Confirmed Eruption,2.0,?,,,Observations: Reported,,1834,,,7.0,9.0,,,1834.0,,,7.0,0.0,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a42,283220,Chokaisan,18022,Uncertain Eruption,,,,,,,948,,,12.0,31.0,365.0,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a43,283220,Chokaisan,18023,Uncertain Eruption,,,,,,,999,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a44,283220,Chokaisan,18024,Uncertain Eruption,,,,,,,1477,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a45,283220,Chokaisan,18025,Uncertain Eruption,,,,,,,1560,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a46,283220,Chokaisan,18026,Confirmed Eruption,,,,,Observations: Reported,,1659,,,4.0,0.0,,,1663.0,1.0,,0.0,0.0,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a47,283220,Chokaisan,18027,Uncertain Eruption,2.0,,,,,,1735,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a48,283220,Chokaisan,18015,Uncertain Eruption,,,,,,,856,,,0.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a49,283220,Chokaisan,18016,Uncertain Eruption,,,,,,,857,,,5.0,0.0,,,,,,,,,140.049,39.099
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_2a4a,283220,Chokaisan,18017,Uncertain Eruption,3.0,,,,,,861,,,5.0,0.0,,,,,,,,,140.049,39.099
