gid,geom,pop,volcano_id,source,buffer_km
30649045,POINT (124.77916544755006 1.1625003313499962),33,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649044,POINT (124.77083211425004 1.1625003313499962),74,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649043,POINT (124.76249878095003 1.1625003313499962),134,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649046,POINT (124.78749878085004 1.162500331349996),73,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649047,POINT (124.79583211415002 1.1625003313499962),1009,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649048,POINT (124.80416544745003 1.1625003313499962),674,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649049,POINT (124.81249878075002 1.162500331349996),188,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649036,POINT (124.62916544815002 1.162500331349996),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649038,POINT (124.66249878135002 1.162500331349996),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649039,POINT (124.70416544785002 1.1625003313499962),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649040,POINT (124.72083211445002 1.162500331349996),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30649035,POINT (124.61666544820001 1.1625003313499962),5,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645322,POINT (124.63749878145 1.175000331299998),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30647070,POINT (124.73749878105002 1.1736114424166642),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645134,POINT (124.81249878075002 1.1791669979499986),3142,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645127,POINT (124.75416544765002 1.1791669979499986),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645128,POINT (124.76249878095003 1.1791669979499986),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645129,POINT (124.77083211425004 1.1791669979499986),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645130,POINT (124.77916544755006 1.1791669979499986),1402,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645133,POINT (124.80416544745003 1.1791669979499986),1819,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645132,POINT (124.79583211415002 1.1791669979499986),358,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645131,POINT (124.78749878085004 1.1791669979499986),1016,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645126,POINT (124.72083211445002 1.1791669979499986),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645123,POINT (124.65416544805004 1.1791669979499986),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645122,POINT (124.64583211475002 1.1791669979499986),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645121,POINT (124.62499878150001 1.1791669979499988),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30645124,POINT (124.67083211465003 1.1791669979499986),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643215,POINT (124.62916544815002 1.1875003312499997),10,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643216,POINT (124.64583211475002 1.1875003312499999),11,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643217,POINT (124.65416544805004 1.1875003312499999),10,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643218,POINT (124.66249878135002 1.18750033125),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643219,POINT (124.67083211465003 1.1875003312499999),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643221,POINT (124.68749878125004 1.1875003312499999),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643222,POINT (124.70416544785002 1.1875003312499999),17,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643223,POINT (124.71249878115005 1.1875003312499999),21,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643224,POINT (124.72083211445002 1.18750033125),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643226,POINT (124.73749878105002 1.1875003312499999),5,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643227,POINT (124.74583211435004 1.1875003312499999),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643228,POINT (124.75416544765002 1.18750033125),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643229,POINT (124.76666544760003 1.1875003312499999),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643230,POINT (124.77916544755006 1.1875003312499999),1816,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643231,POINT (124.78749878085004 1.18750033125),315,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643232,POINT (124.79583211415002 1.1875003312499999),1925,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643233,POINT (124.80416544745003 1.1875003312499999),522,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643234,POINT (124.81249878075002 1.18750033125),589,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30643293,POINT (124.68583211459004 1.1925003312300175),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641334,POINT (124.67916544795003 1.195833664549994),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641333,POINT (124.66249878135002 1.1958336645499938),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641331,POINT (124.63749878145002 1.195833664549994),5,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641332,POINT (124.65416544805002 1.195833664549994),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641335,POINT (124.69583211455003 1.1958336645499938),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641336,POINT (124.71249878115003 1.195833664549994),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641337,POINT (124.72083211445002 1.1958336645499938),13,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641338,POINT (124.72916544775002 1.195833664549994),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641339,POINT (124.73749878105002 1.195833664549994),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641340,POINT (124.74583211435004 1.195833664549994),615,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641345,POINT (124.78749878085004 1.1958336645499938),1973,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641346,POINT (124.79583211415003 1.195833664549994),1805,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641347,POINT (124.80416544745003 1.195833664549994),16,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641344,POINT (124.77916544755003 1.195833664549994),75,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641343,POINT (124.77083211425003 1.195833664549994),50,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641342,POINT (124.76249878095 1.195833664549994),987,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641341,POINT (124.75416544765001 1.1958336645499938),151,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30641348,POINT (124.81249878075003 1.1958336645499938),57,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30639630,POINT (124.70416544785 1.200000331199995),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30639629,POINT (124.64999878140001 1.2000003311999947),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637526,POINT (124.72083211445002 1.2125003311499896),293,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637528,POINT (124.73749878105002 1.2125003311499896),5,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637529,POINT (124.74583211435004 1.2125003311499896),20,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637525,POINT (124.71249878115005 1.2125003311499896),350,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637524,POINT (124.70416544785002 1.2125003311499896),287,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637523,POINT (124.69583211455003 1.2125003311499896),88,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637522,POINT (124.68749878125004 1.2125003311499896),19,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637519,POINT (124.65833211470002 1.2125003311499893),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637520,POINT (124.67083211465003 1.2125003311499896),37,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637521,POINT (124.67916544795004 1.2125003311499896),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637537,POINT (124.81249878075002 1.2125003311499896),60,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637536,POINT (124.80416544745003 1.2125003311499896),18,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637535,POINT (124.79583211415002 1.2125003311499896),32,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637534,POINT (124.78749878085004 1.2125003311499896),884,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637530,POINT (124.75416544765002 1.2125003311499896),5,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637531,POINT (124.76249878095003 1.2125003311499896),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637532,POINT (124.77083211425004 1.2125003311499896),359,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30637533,POINT (124.77916544755006 1.2125003311499896),136,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684352,POINT (124.82083211404999 1.0291669985499894),20,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684351,POINT (124.80416544745003 1.0291669985499894),19,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684349,POINT (124.78749878085004 1.0291669985499894),24,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684350,POINT (124.79583211415002 1.0291669985499894),18,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684347,POINT (124.77083211425004 1.0291669985499894),32,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684348,POINT (124.77916544755006 1.0291669985499894),41,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684346,POINT (124.76249878095003 1.0291669985499894),157,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684345,POINT (124.75416544765002 1.0291669985499894),236,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30684538,POINT (124.81666544740003 1.0250003318999745),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686664,POINT (124.82916544735001 1.020833665249988),16,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686663,POINT (124.81249878075002 1.020833665249988),22,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686656,POINT (124.75416544765002 1.020833665249988),1047,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686657,POINT (124.76249878095003 1.020833665249988),86,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686658,POINT (124.77083211425004 1.020833665249988),12,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686659,POINT (124.77916544755006 1.020833665249988),35,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686662,POINT (124.80416544745003 1.020833665249988),53,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686661,POINT (124.79583211415002 1.020833665249988),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686660,POINT (124.78749878085004 1.020833665249988),31,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686655,POINT (124.74583211435004 1.020833665249988),3779,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686654,POINT (124.73749878105002 1.020833665249988),931,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30686653,POINT (124.72916544775 1.020833665249988),1890,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679704,POINT (124.75833211430002 1.045833665149992),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679705,POINT (124.77083211425004 1.045833665149992),72,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679706,POINT (124.77916544755006 1.045833665149992),575,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679707,POINT (124.78749878085004 1.045833665149992),37,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679708,POINT (124.79583211415002 1.045833665149992),1411,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679709,POINT (124.80416544745003 1.045833665149992),483,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679714,POINT (124.84583211395001 1.045833665149992),50,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679713,POINT (124.83749878065004 1.045833665149992),13,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679712,POINT (124.82916544735001 1.045833665149992),370,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679711,POINT (124.82083211404999 1.045833665149992),1084,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679710,POINT (124.81249878075002 1.045833665149992),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679703,POINT (124.74583211435004 1.045833665149992),33,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679702,POINT (124.73749878105002 1.045833665149992),71,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30679701,POINT (124.72916544775 1.045833665149992),41,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682026,POINT (124.77916544755006 1.0375003318499907),950,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682025,POINT (124.77083211425004 1.0375003318499907),1148,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682024,POINT (124.76249878095003 1.0375003318499907),61,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682023,POINT (124.75416544765002 1.0375003318499907),31,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682027,POINT (124.78749878085004 1.0375003318499907),72,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682028,POINT (124.79583211415002 1.0375003318499907),437,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682029,POINT (124.80416544745003 1.0375003318499907),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682033,POINT (124.83749878065004 1.0375003318499907),24,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682032,POINT (124.82916544735001 1.0375003318499907),391,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682031,POINT (124.82083211404999 1.0375003318499907),91,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682030,POINT (124.81249878075002 1.0375003318499907),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682034,POINT (124.84583211395001 1.0375003318499907),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682022,POINT (124.74583211435004 1.0375003318499907),25,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682021,POINT (124.73749878105002 1.0375003318499907),22,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30682020,POINT (124.72916544775 1.0375003318499907),151,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677413,POINT (124.83749878065004 1.054166998449993),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677412,POINT (124.82916544735001 1.054166998449993),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677411,POINT (124.82083211404999 1.054166998449993),89,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677410,POINT (124.81249878075002 1.0541669984499933),16,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677414,POINT (124.84583211395001 1.0541669984499933),22,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677415,POINT (124.85416544725001 1.054166998449993),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677403,POINT (124.75416544765002 1.0541669984499933),8,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677404,POINT (124.76249878095003 1.054166998449993),36,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677405,POINT (124.77083211425004 1.054166998449993),7,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677406,POINT (124.77916544755006 1.054166998449993),55,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677409,POINT (124.80416544745003 1.054166998449993),3476,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677408,POINT (124.79583211415002 1.054166998449993),2240,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677407,POINT (124.78749878085004 1.0541669984499933),113,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677402,POINT (124.74583211435004 1.054166998449993),21,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677401,POINT (124.73749878105002 1.054166998449993),43,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30677400,POINT (124.72916544775 1.054166998449993),26,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675063,POINT (124.72916544775 1.0625003317499946),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675064,POINT (124.73749878105002 1.0625003317499946),31,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675065,POINT (124.74583211435004 1.0625003317499946),24,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675066,POINT (124.75416544765002 1.0625003317499946),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675067,POINT (124.76249878095003 1.0625003317499946),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675068,POINT (124.77083211425004 1.0625003317499946),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675069,POINT (124.77916544755006 1.0625003317499946),15,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675070,POINT (124.78749878085004 1.0625003317499946),9,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675071,POINT (124.79583211415002 1.0625003317499946),197,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675072,POINT (124.80416544745003 1.0625003317499946),2019,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675073,POINT (124.81249878075002 1.0625003317499946),91,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675074,POINT (124.82083211404999 1.0625003317499946),52,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675076,POINT (124.83749878065004 1.0625003317499946),10,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30675077,POINT (124.84583211395001 1.0625003317499946),28,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30670735,POINT (124.74305433658338 1.073611442816663),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672822,POINT (124.72916544775 1.0708336650499959),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672826,POINT (124.78749878085004 1.0708336650499959),6,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672827,POINT (124.79583211415002 1.0708336650499959),34,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672828,POINT (124.80416544745003 1.0708336650499959),103,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672825,POINT (124.77916544755006 1.0708336650499959),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672824,POINT (124.76249878095003 1.0708336650499959),2,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672833,POINT (124.86249878055004 1.0708336650499959),240,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672832,POINT (124.85416544725001 1.0708336650499959),4,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672829,POINT (124.81249878075002 1.0708336650499959),384,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672830,POINT (124.82083211404999 1.0708336650499959),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30672831,POINT (124.84166544730002 1.0708336650499959),3,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
30670736,POINT (124.82916544735001 1.0750003316999965),1,Smithsonian_VOTW_Holocene_Volcanoes.fid--4369a657_19ae909ca6b_-7bac,unrest,30
